y_true,oof_catboost,oof_fttransformer
0,0.01289272074883349,0.008183585479855537
0,0.021845700143214405,0.002396289724856615
0,0.04032808944964298,0.02122829109430313
0,0.017454971620296963,0.0051568723283708096
0,0.03425383702366762,0.002276177052408457
0,0.021784527825474784,0.005961577408015728
1,0.8628433407505632,0.8500623106956482
0,0.051962148801753684,0.013964465819299221
0,0.021691110062438266,0.0031166523694992065
0,0.0376049013312191,0.0069023603573441505
1,0.8962408538342266,0.9949252605438232
0,0.018485287069142722,0.0044394624419510365
0,0.020196706612014902,0.020275026559829712
0,0.04445307766055793,0.002172173699364066
0,0.1990783468618316,0.673801064491272
0,0.2161523269550223,0.005706036929041147
0,0.07877680189309252,0.024549633264541626
0,0.034571205877667086,0.002210726961493492
0,0.015616206260380417,0.007340056821703911
1,0.9150382667391717,0.987594485282898
0,0.18730288785914548,0.614753782749176
1,0.959561751177251,0.9953680038452148
0,0.007775735214424982,0.0020309793762862682
1,0.9595408427872765,0.9941476583480835
0,0.22173999271841496,0.02045484073460102
0,0.09273421486459457,0.012903437949717045
0,0.01759153907840025,0.0014901664108037949
0,0.033925946042659846,0.0028771180659532547
1,0.9261141544708085,0.9944697618484497
0,0.01315872835775323,0.006480144336819649
0,0.08474223457143934,0.02499259263277054
0,0.010095152788829956,0.004442926030606031
0,0.01902337581368561,0.018867073580622673
0,0.11322364074624383,0.007288459688425064
0,0.06601894150382519,0.07928937673568726
0,0.31926886711639635,0.7574555277824402
1,0.9686356163538639,0.9896107912063599
0,0.03820407603024854,0.10782566666603088
1,0.850661498401669,0.9967825412750244
0,0.04357990076360942,0.006132372654974461
0,0.010016067602083976,0.0020255993586033583
1,0.9202021243161027,0.9789203405380249
1,0.22620972941037623,0.016468537971377373
0,0.038339024558402345,0.08073935657739639
0,0.061450846516572344,0.01674688421189785
0,0.0361306165981616,0.00218667252920568
1,0.9775578697480511,0.9958114624023438
0,0.028560115965386438,0.002049505477771163
0,0.009906470132429802,0.008102252148091793
0,0.027323796597062047,0.005407002288848162
1,0.9652313166983189,0.9963130354881287
0,0.13091630463626555,0.30797719955444336
1,0.2429872561101969,0.06075386703014374
0,0.011363722600648966,0.007590827997773886
0,0.061153173247589385,0.002466847887262702
0,0.05611682109832709,0.011497311294078827
0,0.0199947189391164,0.012871136888861656
0,0.019269628116993433,0.015300698578357697
0,0.15100681186662582,0.08132162690162659
0,0.07306099545600901,0.004142081364989281
0,0.022497931160546304,0.002784790238365531
0,0.6989682206273979,0.9890871047973633
1,0.9920734821236125,0.9976170659065247
0,0.014100284261159167,0.005365463439375162
0,0.4862007761050988,0.7669697999954224
0,0.13319731436264895,0.2025996893644333
0,0.013728426813471275,0.004250290337949991
1,0.8935633998912581,0.9928479194641113
0,0.02768060304434441,0.002076864242553711
0,0.5759513230190211,0.9746783375740051
0,0.036808677288249214,0.0020340685732662678
0,0.08111446914703213,0.024039441719651222
0,0.033539194655487846,0.004971422255039215
0,0.5190014826208046,0.8888444304466248
0,0.2991524948062667,0.4200969338417053
0,0.05693103176381003,0.03776999190449715
0,0.02577073414061037,0.010932525619864464
0,0.01052576121471827,0.002779456088319421
0,0.01894548244547004,0.0019001368200406432
0,0.03432366171916931,0.017089370638132095
0,0.06605593910773426,0.031229840591549873
0,0.28460058410029043,0.03822195157408714
0,0.04500879795264151,0.009488482028245926
0,0.006932335334435156,0.00304080150090158
0,0.0321317471078146,0.002135584829375148
0,0.050598037355061416,0.0033559720031917095
0,0.029682129629287103,0.020559286698698997
0,0.020301815174659257,0.004394624847918749
0,0.27510052941543073,0.5570498704910278
1,0.8513292849973646,0.9361838698387146
0,0.02560275399348881,0.02340812049806118
0,0.18994161942044774,0.07290645688772202
0,0.047463933695629956,0.004498067777603865
1,0.9935011917603739,0.9951991438865662
0,0.029983324678581794,0.0018070043297484517
