catboost_tuned,xgboost,lightgbm
0.11082381589786533,0.08145317435264587,0.041337338810106136
0.02341933826386654,0.01750102825462818,0.00023485289161221924
0.002006059607098049,0.0003082437324337661,2.386452811086114e-06
0.0015597433219315005,7.087273115757853e-05,9.536672840940859e-06
0.9888247844860113,0.9973674416542053,0.9994617571221762
0.03633855971814942,0.030419832095503807,0.003278007589761007
0.9883021600650073,0.999139666557312,0.9998669464682677
0.0008085859711422399,1.2705143490165938e-05,3.320115884978249e-07
0.9952149286169514,0.9996271133422852,0.9999998131567216
0.038091527062763524,0.011720273643732071,0.0016257493818144127
0.027400766445396404,0.0018439885461702943,3.711411067588719e-05
0.010120626290487982,0.00021617417223751545,5.790761190776196e-05
0.00185336994451261,2.8368049242999405e-05,2.7644516387868254e-07
0.935462844764864,0.9959547519683838,0.9974254140211117
0.002355611490082221,6.431831570807844e-05,1.137214260604242e-05
0.08893265294128797,0.059267807751894,0.04604540104615409
0.001150259116549237,0.0004895588499493897,3.182089493756159e-05
0.0014254068966780074,0.00011155081301694736,3.185323373269621e-06
0.042623763612819006,0.005040619522333145,0.0018862815371662846
0.014966688997325204,0.0017977099632844329,5.1931186079638265e-05
0.16490925525604364,0.03985587880015373,0.24971813917165558
0.9891365653149117,0.9976475834846497,0.9995957090134409
0.018903278377500023,0.020136035978794098,0.0004205496521162336
0.8533616338153825,0.9519726634025574,0.9963436902431164
0.016587352329579926,0.0028076781891286373,0.008934857380834655
0.0017094111731391984,9.053946268977597e-05,3.568503449000923e-06
0.9825423441203545,0.9963706731796265,0.9998139986218068
0.047483134530077326,0.03241117671132088,0.006778726445966611
0.0052065887200962455,0.008708177134394646,0.0018206227080992895
0.011646190064710904,0.0035928788129240274,0.002310900760767543
0.009006003504167118,0.0007335721747949719,5.354470513544056e-05
0.9967562555033809,0.9999651908874512,0.9999999918688579
0.0011729570897835338,5.978476474410854e-05,3.0451218099716714e-07
0.0016879675476291665,0.000458697322756052,1.4094197946063873e-06
0.004123657898351488,0.0024390763137489557,4.5184075557836985e-05
0.9979452709895659,0.9997759461402893,0.9999998703744545
0.045744730596916666,0.026301225647330284,0.0017337087753128394
0.38687920382594604,0.47632092237472534,0.8224174595352932
0.0010337784821716602,8.3563527368824e-06,8.450588288903044e-08
0.011810994773907289,0.0022956968750804663,0.0003873078934660073
0.014201695529201514,0.0003545424551703036,7.365489672493467e-05
0.003302695787421571,0.0007757495041005313,0.0006918915513268442
0.0034489467134372806,0.00027129039517603815,1.0762859828705107e-05
0.060168654393590704,0.005540650337934494,0.0007001892551778807
0.026655668395276395,0.008164940401911736,0.0008582237942368816
0.012499912434992001,0.001895798253826797,0.0002304982428479104
0.742156252512696,0.8774951696395874,0.6587285354644218
0.9987331671064551,0.9999727010726929,0.9999982689364492
0.0031194527970487534,0.00033055018866434693,5.619539021401316e-05
0.7528426283724923,0.6058408617973328,0.8112918905131071
0.07174680192880732,0.004113664384931326,0.004871062388872689
0.0013488903110166343,4.289378193789162e-05,1.0151925802720469e-06
0.9567745037971932,0.9892037510871887,0.9997429664568641
0.0003757904093007876,6.507431680802256e-05,1.7223875608900133e-06
0.6360114794130634,0.7944447994232178,0.6607330394161176
0.0015160364634814534,0.0001184995926450938,8.18878921291659e-07
0.042117703440850036,0.004449875093996525,0.00032676407491302923
0.002032686411349763,0.001222764840349555,3.5960418157706535e-05
0.8697725793688262,0.9275791049003601,0.9321516384867824
0.26570766219626285,0.057679396122694016,0.010460937606108034
0.013758062423230091,0.00032302879844792187,3.842335564424338e-05
0.006976550482993217,0.0009433859959244728,3.399043330407582e-05
0.0016550889925492308,0.0005011833854950964,0.0001733695228078705
0.004972894334009465,0.0008893382037058473,0.00016016782857706578
0.0026873407303321197,0.0005819433135911822,0.0001901858162294243
0.01371999822075426,0.001815185067243874,4.30953351404374e-05
0.13737138063407112,0.01756473444402218,0.008464585223191247
0.007787252415268035,0.0040739355608820915,0.00043801341057862666
0.0020807032573419903,0.00023863861861173064,3.4799749284113423e-06
0.0019216283369773192,0.00025776642723940313,9.116564781561917e-06
0.005232431156027039,0.0003448462812229991,0.0003272336828794711
0.0020046080267855163,0.0002511343627702445,4.069488725730386e-05
0.002155092480302038,0.00016767783381510526,2.894992802009115e-05
0.1680401536538135,0.06526653468608856,0.04254370735986532
0.7842739317573172,0.3252390921115875,0.2380082919678659
0.002450642022354642,0.0002736363385338336,8.105313225815725e-06
0.04557322849558105,0.030930832028388977,0.013487336205521137
0.0029495975005400803,0.00010130511509487405,1.3267927746055615e-05
0.9995394543936472,0.9999759197235107,0.9999999568994921
0.01133243707221953,0.011710948310792446,0.0002999396620382213
0.015274347097536237,0.0019153065513819456,6.617471224783307e-05
0.01495343678750669,0.0006826089229434729,0.000124484324948147
0.17566485063184098,0.17360468208789825,0.009792730053546809
0.02018944902126835,0.0019994492176920176,0.0004419684369563709
0.007983286789245723,0.0005749837146140635,8.808071266942976e-06
0.02239165931861289,0.006361011415719986,0.001257095981556196
0.850930810332624,0.44089269638061523,0.3599618950246824
0.0024109217399116136,8.472471381537616e-05,7.5784297004894545e-06
0.0016429089475495592,2.1039702915004455e-05,3.1911490526676465e-06
0.1458585081986612,0.020342793315649033,0.05954694535856463
0.09860004039628663,0.027200566604733467,0.1126045358869876
0.3683095845484622,0.83966064453125,0.38506234980450194
0.0020834613297019407,0.0001136855426011607,1.684070833352214e-05
0.002412088843534862,4.9471447709947824e-05,3.1324454653273964e-06
0.2055610838573818,0.792137622833252,0.37646644746038
0.004100917712720824,0.00012670042633544654,5.246012559837268e-06
0.9878382004530462,0.9970974922180176,0.9997698545058381
0.09413879904464313,0.16954953968524933,0.14119712294181427
0.009262213780266718,0.0003787557943724096,1.945412957750836e-05
0.9987164431286045,0.9986072182655334,0.9999392496805178
0.00631132595937701,0.0003738469386007637,3.968704697160131e-05
0.002609380682292798,9.230803698301315e-05,3.853100420719043e-06
0.23114532789521766,0.22478848695755005,0.32492079948354186
0.0023327766796884014,0.0011866427958011627,2.7581853431162046e-05
0.002856080381520919,7.630638720002025e-05,4.718551963782635e-07
0.03120287478444736,0.0005297372117638588,5.3638795919716335e-05
0.0018765475342325771,0.0003143207577522844,1.9009182993020914e-06
0.739312640695542,0.9168346524238586,0.9005080518026897
0.27383716172187966,0.15844696760177612,0.03891640379832631
0.0014818442233343106,0.0002405499544693157,3.0490135454145395e-06
0.008431538254424222,0.0005553174414671957,5.930981639882675e-05
0.9547370626744139,0.9944760203361511,0.997567876511652
0.010796278343854045,0.0014945490984246135,0.00022672513683407808
0.9825845250064545,0.9957678318023682,0.9996669641220118
0.1981414679795316,0.33594971895217896,0.2271758551273489
